portfolio_id,portfolio_name,ticker,model_name,signal_source,strategy_name,label_mode,label_version,decision_id,signal_id,transaction_id,action,decision_timestamp_utc,market_date,execution_date,execution_price,previous_close,open,high,low,close,volume,quantity,shares_before,shares_after,cash_before,cash_after,position_value_before,position_value_after,portfolio_value_before,portfolio_value_after,weight_target,weight_actual_before,weight_actual,score,confidence,probability_up,threshold_used,rsi,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_middle,sma20,sma50,return_1d_after,return_5d_after,return_20d_after,trade_pnl_abs,trade_pnl_pct,holding_period_days,hit,reason,triggered_rules,data_version,strategy_version,generated_at_utc,cumulative_pnl,drawdown_after_trade,max_drawdown_to_date
experimental_ensemble,Experimental – Model Consensus,PG,ensemble_majority,ensemble_majority,ensemble_majority,binary,binary-2026-05,D-experimental_ensemble-ae8f3f9f0ecc,S-PG-ensemble_majority-20230605-53c815,T-experimental_ensemble-44452c7bf477,BUY,2026-05-17T18:43:36Z,2023-06-05,2023-06-05,146.05,146.52,146.05,147.85,145.73,145.94,4753700,114.0,0.0,114.0,100000.0,83350.3,0.0,16649.7,100000.0,99987.46,0.1667,0.0,0.1665,2.0,0.5,0.7,2.0,31.84,,,,,,,,,-0.009936,-0.003632,0.043168,,,,,majority_buy>=2,majority_buy>=2,2026-05-15,1.0,2026-05-17T18:43:36Z,0.0,0.0,0.0
experimental_ensemble,Experimental – Model Consensus,UNH,ensemble_majority,ensemble_majority,ensemble_majority,binary,binary-2026-05,D-experimental_ensemble-50b2061f82ee,S-UNH-ensemble_majority-20230614-46f811,T-experimental_ensemble-4aaf4c74f21a,BUY,2026-05-17T18:43:36Z,2023-06-14,2023-06-14,454.64,491.31,454.64,460.63,445.68,459.86,14672400,36.0,0.0,36.0,83350.3,66983.26,0.0,16367.04,100042.18,100230.1,0.1667,0.0,0.1633,3.0,0.75,0.8,2.0,31.72,,,,502.5046,467.3724,484.9385,484.9385,,0.013113,0.04173,0.044166,,,,,majority_buy>=2,majority_buy>=2,2026-05-15,1.0,2026-05-17T18:43:36Z,0.0,0.0,0.0
experimental_ensemble,Experimental – Model Consensus,XOM,ensemble_majority,ensemble_majority,ensemble_majority,binary,binary-2026-05,D-experimental_ensemble-bda67e165cbe,S-XOM-ensemble_majority-20230714-d4c9c8,T-experimental_ensemble-3de709dbce50,BUY,2026-05-17T18:43:36Z,2023-07-14,2023-07-14,104.05,104.54,104.05,104.05,100.53,100.94,28181900,162.0,0.0,162.0,66983.26,50127.16,0.0,16856.1,101375.08,100871.26,0.1667,0.0,0.1671,2.0,0.5,0.7,2.0,38.4,-0.2444,0.0499,-0.2943,108.2404,101.2176,104.729,104.729,,0.004359,0.029225,0.107886,,,,,majority_buy>=2,majority_buy>=2,2026-05-15,1.0,2026-05-17T18:43:36Z,0.0,0.0,0.0
experimental_ensemble,Experimental – Model Consensus,XOM,ensemble_majority,ensemble_majority,ensemble_majority,binary,binary-2026-05,D-experimental_ensemble-9fe51150875f,S-XOM-ensemble_majority-20230720-40c3ee,T-experimental_ensemble-949ee79c2751,SELL,2026-05-17T18:43:36Z,2023-07-20,2023-07-20,102.54,101.62,102.54,103.66,102.36,103.41,15740200,162.0,162.0,0.0,50127.16,66738.64,16611.48,0.0,102196.06,102055.12,0.1667,0.1625,0.0,2.0,0.5,0.3,2.0,47.89,-0.7318,-0.3923,-0.3395,108.3914,100.0386,104.215,104.215,,0.004642,0.019437,0.048254,-244.62,-0.014512,6,False,majority_sell>=2,majority_sell>=2,2026-05-15,1.0,2026-05-17T18:43:36Z,-244.62,0.0,0.0
experimental_ensemble,Experimental – Model Consensus,MSFT,ensemble_majority,ensemble_majority,ensemble_majority,binary,binary-2026-05,D-experimental_ensemble-d0647b7efecf,S-MSFT-ensemble_majority-20230721-a20576,T-experimental_ensemble-d3c440b898d1,BUY,2026-05-17T18:43:36Z,2023-07-21,2023-07-21,349.15,346.87,349.15,350.3,339.83,343.77,69405400,48.0,0.0,48.0,66738.64,49979.44,0.0,16759.2,102407.74,102149.5,0.1667,0.0,0.1641,2.0,0.5,0.7,2.0,53.67,4.7181,4.1977,0.5204,355.1252,325.3348,340.23,340.23,,0.003898,-0.015708,-0.079384,,,,,majority_buy>=2,majority_buy>=2,2026-05-15,1.0,2026-05-17T18:43:36Z,-244.62,0.0,0.0
experimental_ensemble,Experimental – Model Consensus,PG,ensemble_majority,ensemble_majority,ensemble_majority,binary,binary-2026-05,D-experimental_ensemble-5954f553a86e,S-PG-ensemble_majority-20230725-fbe798,T-experimental_ensemble-cc231844fdf0,SELL,2026-05-17T18:43:36Z,2023-07-25,2023-07-25,153.48,153.42,153.48,153.86,152.45,153.78,5883800,114.0,114.0,0.0,49979.44,67476.16,17496.72,0.0,102750.88,102716.68,0.1667,0.1703,0.0,2.0,0.5,0.3,2.0,65.29,0.8577,0.4141,0.4436,153.9492,147.1198,150.5345,150.5345,,0.00104,0.016062,-0.01268,847.02,0.050873,50,True,majority_sell>=2,majority_sell>=2,2026-05-15,1.0,2026-05-17T18:43:36Z,602.4,0.0,0.0
experimental_ensemble,Experimental – Model Consensus,MSFT,ensemble_majority,ensemble_majority,ensemble_majority,binary,binary-2026-05,D-experimental_ensemble-cdd8e9d0c0e1,S-MSFT-ensemble_majority-20230726-ec8643,T-experimental_ensemble-49df84dc48c9,SELL,2026-05-17T18:43:36Z,2023-07-26,2023-07-26,341.44,350.98,341.44,344.67,333.11,337.77,58383700,48.0,48.0,0.0,67476.16,83865.28,16389.12,0.0,101977.12,102153.28,0.1667,0.1607,0.0,2.0,0.5,0.3,2.0,47.79,3.6104,4.1682,-0.5577,356.1324,327.8946,342.0135,342.0135,,-0.020872,-0.030405,-0.031886,-370.08,-0.022082,5,False,majority_sell>=2,majority_sell>=2,2026-05-15,1.0,2026-05-17T18:43:36Z,232.32,-0.614343,-0.614343
experimental_ensemble,Experimental – Model Consensus,XOM,ensemble_majority,ensemble_majority,ensemble_majority,binary,binary-2026-05,D-experimental_ensemble-70f7a58729d5,S-XOM-ensemble_majority-20230726-edc6f7,T-experimental_ensemble-ac89a42bb7b2,BUY,2026-05-17T18:43:36Z,2023-07-26,2023-07-26,105.11,105.68,105.11,105.72,104.64,105.09,15159600,161.0,0.0,161.0,83865.28,66942.57,0.0,16922.71,101977.12,102150.06,0.1667,0.0,0.1657,2.0,0.5,0.7,2.0,52.8,-0.1254,-0.3398,0.2144,108.6465,100.3475,104.497,104.497,,0.00314,0.001903,0.019602,,,,,majority_buy>=2,majority_buy>=2,2026-05-15,1.0,2026-05-17T18:43:36Z,232.32,-0.614343,-0.614343
experimental_ensemble,Experimental – Model Consensus,UNH,ensemble_majority,ensemble_majority,ensemble_majority,binary,binary-2026-05,D-experimental_ensemble-c8f97218dce6,S-UNH-ensemble_majority-20230816-dc4f25,T-experimental_ensemble-aa119107ba8f,SELL,2026-05-17T18:43:36Z,2023-08-16,2023-08-16,508.0,506.69,508.0,510.5,502.83,503.56,1454100,36.0,36.0,0.0,66942.57,85230.57,18288.0,0.0,102191.47,102351.31,0.1667,0.179,0.0,3.0,0.75,0.2,2.0,54.07,5.2812,6.2571,-0.9759,511.4143,500.7257,506.07,506.07,488.2362,-0.019064,-0.02804,-0.039638,1920.96,0.117368,63,True,majority_sell>=2,majority_sell>=2,2026-05-15,1.0,2026-05-17T18:43:36Z,2153.28,0.0,-0.614343
experimental_ensemble,Experimental – Model Consensus,MSFT,ensemble_majority,ensemble_majority,ensemble_majority,binary,binary-2026-05,D-experimental_ensemble-37ccd715ae97,S-MSFT-ensemble_majority-20230823-22dba9,T-experimental_ensemble-4fae7cd01df9,BUY,2026-05-17T18:43:36Z,2023-08-23,2023-08-23,323.82,322.46,323.82,329.2,323.46,327.0,21166400,52.0,0.0,52.0,85230.57,68391.93,0.0,16838.64,102481.72,102647.08,0.1667,0.0,0.164,2.0,0.5,0.7,2.0,49.03,-4.012,-4.1906,0.1785,337.7304,313.9316,325.831,325.831,334.5692,-0.021498,0.005474,-0.022844,,,,,majority_buy>=2,majority_buy>=2,2026-05-15,1.0,2026-05-17T18:43:36Z,2153.28,0.0,-0.614343
