portfolio_id,portfolio_name,ticker,model_name,signal_source,strategy_name,label_mode,label_version,decision_id,signal_id,transaction_id,action,decision_timestamp_utc,market_date,execution_date,execution_price,previous_close,open,high,low,close,volume,quantity,shares_before,shares_after,cash_before,cash_after,position_value_before,position_value_after,portfolio_value_before,portfolio_value_after,weight_target,weight_actual_before,weight_actual,score,confidence,probability_up,threshold_used,rsi,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_middle,sma20,sma50,return_1d_after,return_5d_after,return_20d_after,trade_pnl_abs,trade_pnl_pct,holding_period_days,hit,reason,triggered_rules,data_version,strategy_version,generated_at_utc,cumulative_pnl,drawdown_after_trade,max_drawdown_to_date
ml_xgboost,ML – XGBoost,MSFT,xgboost,xgboost,xgboost,binary,binary-2026-05,D-ml_xgboost-fd3322985766,S-MSFT-xgboost-20230526-0e9d2e,T-ml_xgboost-cc41332e0866,BUY,2026-05-17T18:43:31Z,2023-05-26,2023-05-26,324.02,325.92,324.02,333.4,323.88,332.89,36630600,61.0,0.0,61.0,100000.0,80234.78,0.0,19765.22,100000.0,100541.07,0.2,0.0,0.1966,55.69,0.1138,0.5569,0.55,,,,,,,,,,-0.005047,0.009162,0.005047,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:31Z,0.0,0.0,0.0
ml_xgboost,ML – XGBoost,AAPL,xgboost,xgboost,xgboost,binary,binary-2026-05,D-ml_xgboost-2ff973f8b5f1,S-AAPL-xgboost-20230601-66d07a,T-ml_xgboost-36082f4a20d0,BUY,2026-05-17T18:43:31Z,2023-06-01,2023-06-01,177.7,177.25,177.7,180.12,176.93,180.09,68901800,113.0,0.0,113.0,80234.78,60154.68,0.0,20080.1,100522.16,100792.23,0.2,0.0,0.1992,55.97,0.1195,0.5597,0.55,,,,,,,,,,0.004775,0.002665,0.077073,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:31Z,0.0,0.0,0.0
ml_xgboost,ML – XGBoost,UNH,xgboost,xgboost,xgboost,binary,binary-2026-05,D-ml_xgboost-3543032999b7,S-UNH-xgboost-20230602-f42ef6,T-ml_xgboost-b3e7d4f04264,BUY,2026-05-17T18:43:31Z,2023-06-02,2023-06-02,492.0,493.63,492.0,501.02,490.36,499.58,3064500,41.0,0.0,41.0,60154.68,39982.68,0.0,20172.0,101061.43,101372.21,0.2,0.0,0.199,55.7,0.114,0.557,0.55,,,,,,,,,,-0.002782,-0.01193,-0.043436,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:31Z,0.0,0.0,0.0
ml_xgboost,ML – XGBoost,AAPL,xgboost,xgboost,xgboost,binary,binary-2026-05,D-ml_xgboost-7ed7c29904eb,S-AAPL-xgboost-20230605-a39bb6,T-ml_xgboost-36cb1643492f,SELL,2026-05-17T18:43:31Z,2023-06-05,2023-06-05,182.63,180.95,182.63,184.95,178.04,179.58,121946500,113.0,113.0,0.0,39982.68,60619.87,20637.19,0.0,101193.35,101538.0,0.2,0.2039,0.0,35.21,0.2958,0.3521,0.55,71.84,,,,,,,,,-0.00206,0.023444,0.06543,557.09,0.027743,4,True,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:31Z,557.09,0.0,0.0
ml_xgboost,ML – XGBoost,MSFT,xgboost,xgboost,xgboost,binary,binary-2026-05,D-ml_xgboost-942c89f167da,S-MSFT-xgboost-20230605-5d6591,T-ml_xgboost-ee8f6d35d142,SELL,2026-05-17T18:43:31Z,2023-06-05,2023-06-05,335.22,335.4,335.22,338.56,334.66,335.94,21307100,61.0,61.0,0.0,60619.87,81068.29,20448.42,0.0,101193.35,101494.08,0.2,0.2021,0.0,30.93,0.3814,0.3093,0.55,75.47,,,,,,,,,-0.006727,-0.012175,0.006579,683.2,0.034566,10,True,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:31Z,1240.29,0.0,0.0
ml_xgboost,ML – XGBoost,UNH,xgboost,xgboost,xgboost,binary,binary-2026-05,D-ml_xgboost-51e6cd6b37d3,S-UNH-xgboost-20230605-16006f,T-ml_xgboost-34f07db599f3,SELL,2026-05-17T18:43:31Z,2023-06-05,2023-06-05,500.7,499.58,500.7,502.9,497.42,498.19,2688800,41.0,41.0,0.0,81068.29,101596.99,20528.7,0.0,101193.35,101596.99,0.2,0.2029,0.0,34.33,0.3134,0.3433,0.55,74.65,,,,,,,,,-0.021317,-0.011241,-0.054136,356.7,0.017683,3,True,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:31Z,1596.99,0.0,0.0
ml_xgboost,ML – XGBoost,UNH,xgboost,xgboost,xgboost,binary,binary-2026-05,D-ml_xgboost-a084f315244e,S-UNH-xgboost-20230614-603e73,T-ml_xgboost-0d57f67e2a09,BUY,2026-05-17T18:43:31Z,2023-06-14,2023-06-14,454.64,491.31,454.64,460.63,445.68,459.86,14672400,44.0,0.0,44.0,101596.99,81592.83,0.0,20004.16,101596.99,101826.67,0.2,0.0,0.1965,59.35,0.1869,0.5935,0.55,31.72,,,,502.5046,467.3724,484.9385,484.9385,,0.013113,0.04173,0.044166,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:31Z,1596.99,0.0,0.0
ml_xgboost,ML – XGBoost,UNH,xgboost,xgboost,xgboost,binary,binary-2026-05,D-ml_xgboost-0cbc55221a1a,S-UNH-xgboost-20230707-ecc703,T-ml_xgboost-904abeb1f993,SELL,2026-05-17T18:43:31Z,2023-07-07,2023-07-07,465.0,469.36,465.0,468.61,460.82,461.58,4131600,44.0,44.0,0.0,81592.83,102052.83,20460.0,0.0,101902.35,102052.83,0.2,0.2008,0.0,27.38,0.4525,0.2738,0.55,38.04,-3.1473,-2.1319,-1.0154,496.8559,455.8811,476.3685,476.3685,,0.003185,0.040275,0.08915,455.84,0.022787,23,True,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:31Z,2052.83,0.0,0.0
ml_xgboost,ML – XGBoost,MSFT,xgboost,xgboost,xgboost,binary,binary-2026-05,D-ml_xgboost-81cb65d8aeb5,S-MSFT-xgboost-20230717-378c7e,T-ml_xgboost-f37f482aaa0e,BUY,2026-05-17T18:43:31Z,2023-07-17,2023-07-17,345.68,345.24,345.68,346.99,342.2,345.73,20363900,59.0,0.0,59.0,102052.83,81657.71,0.0,20395.12,102052.83,102055.78,0.2,0.0,0.1998,55.57,0.1114,0.5557,0.55,61.3,3.3788,3.053,0.3258,346.3956,328.9084,337.652,337.652,,0.0398,-0.001793,-0.062737,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:31Z,2052.83,0.0,0.0
ml_xgboost,ML – XGBoost,JPM,xgboost,xgboost,xgboost,binary,binary-2026-05,D-ml_xgboost-d2a0904db6ed,S-JPM-xgboost-20230717-61b3bb,T-ml_xgboost-8a841cba1bab,BUY,2026-05-17T18:43:31Z,2023-07-17,2023-07-17,150.35,149.77,150.35,153.75,150.35,153.38,17262400,135.0,0.0,135.0,81657.71,61360.46,0.0,20297.25,102052.83,102464.83,0.2,0.0,0.1981,57.85,0.157,0.5785,0.55,77.05,2.8647,2.0857,0.779,152.0941,136.2989,144.1965,144.1965,,0.001826,0.030121,0.009062,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:31Z,2052.83,0.0,0.0
ml_xgboost,ML – XGBoost,UNH,xgboost,xgboost,xgboost,binary,binary-2026-05,D-ml_xgboost-f8ea97e7e12d,S-UNH-xgboost-20230717-dd885a,T-ml_xgboost-a04685eee52d,BUY,2026-05-17T18:43:31Z,2023-07-17,2023-07-17,481.11,480.17,481.11,484.6,478.3,484.08,4582000,42.0,0.0,42.0,61360.46,41153.84,0.0,20206.62,102052.83,102589.57,0.2,0.0,0.197,72.89,0.4578,0.7289,0.55,56.55,-3.128,-3.9449,0.8169,491.4801,450.8709,471.1755,471.1755,,0.032887,0.050818,0.055466,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:31Z,2052.83,0.0,0.0
ml_xgboost,ML – XGBoost,JNJ,xgboost,xgboost,xgboost,binary,binary-2026-05,D-ml_xgboost-6174b9a323c3,S-JNJ-xgboost-20230721-88646e,T-ml_xgboost-4a83d5a00168,BUY,2026-05-17T18:43:31Z,2023-07-21,2023-07-21,168.18,168.38,168.18,170.82,168.18,170.19,12080000,123.0,0.0,123.0,41153.84,20467.7,0.0,20686.14,103628.78,103876.01,0.2,0.0,0.1991,60.19,0.2037,0.6019,0.55,72.54,0.852,0.1504,0.7016,168.8597,155.3733,162.1165,162.1165,,0.005229,0.025207,0.013514,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:31Z,2052.83,0.0,0.0
ml_xgboost,ML – XGBoost,MSFT,xgboost,xgboost,xgboost,binary,binary-2026-05,D-ml_xgboost-7439df535201,S-MSFT-xgboost-20230726-f9f9b2,T-ml_xgboost-d50d9d44f947,SELL,2026-05-17T18:43:31Z,2023-07-26,2023-07-26,341.44,350.98,341.44,344.67,333.11,337.77,58383700,59.0,59.0,0.0,20467.7,40612.66,20144.96,0.0,104274.29,104490.82,0.2,0.1932,0.0,30.16,0.3967,0.3016,0.55,47.79,3.6104,4.1682,-0.5577,356.1324,327.8946,342.0135,342.0135,,-0.020872,-0.030405,-0.031886,-250.16,-0.012266,9,False,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:31Z,1802.67,-0.121861,-0.121861
ml_xgboost,ML – XGBoost,JPM,xgboost,xgboost,xgboost,binary,binary-2026-05,D-ml_xgboost-2d0e16c96ab7,S-JPM-xgboost-20230728-453d94,T-ml_xgboost-c7b216f4d678,SELL,2026-05-17T18:43:31Z,2023-07-28,2023-07-28,157.28,156.02,157.28,157.6,156.44,156.91,9103800,135.0,135.0,0.0,40612.66,61845.46,21232.8,0.0,104378.77,104428.72,0.2,0.2034,0.0,44.69,0.1062,0.4469,0.55,70.04,4.1279,3.8015,0.3265,161.1834,140.9666,151.075,151.075,144.1566,0.006692,-0.005672,-0.062839,935.55,0.046092,11,True,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:31Z,2738.22,0.0,-0.121861
ml_xgboost,ML – XGBoost,JNJ,xgboost,xgboost,xgboost,binary,binary-2026-05,D-ml_xgboost-8c82f18e852c,S-JNJ-xgboost-20230804-1f0ffd,T-ml_xgboost-af70f4800bea,SELL,2026-05-17T18:43:31Z,2023-08-04,2023-08-04,170.34,170.64,170.34,172.68,167.89,169.04,23415100,123.0,123.0,0.0,61845.46,82797.28,20951.82,0.0,103752.04,103911.94,0.2,0.2019,0.0,42.8,0.1441,0.428,0.55,56.44,2.4136,2.3466,0.0669,178.0365,154.0345,166.0355,166.0355,162.7628,0.024018,0.028455,-0.050639,265.68,0.012843,14,True,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:31Z,3003.9,0.0,-0.121861
