portfolio_id,portfolio_name,ticker,model_name,signal_source,strategy_name,label_mode,label_version,decision_id,signal_id,transaction_id,action,decision_timestamp_utc,market_date,execution_date,execution_price,previous_close,open,high,low,close,volume,quantity,shares_before,shares_after,cash_before,cash_after,position_value_before,position_value_after,portfolio_value_before,portfolio_value_after,weight_target,weight_actual_before,weight_actual,score,confidence,probability_up,threshold_used,rsi,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_middle,sma20,sma50,return_1d_after,return_5d_after,return_20d_after,trade_pnl_abs,trade_pnl_pct,holding_period_days,hit,reason,triggered_rules,data_version,strategy_version,generated_at_utc,cumulative_pnl,drawdown_after_trade,max_drawdown_to_date
ml_lightgbm,ML – LightGBM,PG,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-6a1014950494,S-PG-lightgbm-20230721-ee5285,T-ml_lightgbm-6bdd1ed33f6c,SELL,2026-05-17T18:43:33Z,2023-07-21,2023-07-21,151.15,150.56,151.15,153.67,150.7,152.93,9938400,134.0,134.0,0.0,60832.49,81086.59,20254.1,0.0,101818.11,101579.59,0.2,0.1989,0.0,36.78,0.2645,0.3678,0.55,62.82,0.4371,0.2138,0.2234,152.9372,147.1188,150.028,150.028,,0.003204,0.022756,-0.00255,324.28,0.016271,10,True,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,1053.09,0.0,-0.101959
ml_lightgbm,ML – LightGBM,NEE,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-ab04a6e3224d,S-NEE-lightgbm-20230721-be7606,T-ml_lightgbm-e735773aae92,SELL,2026-05-17T18:43:33Z,2023-07-21,2023-07-21,74.42,74.1,74.42,76.27,74.3,75.9,11878400,270.0,270.0,0.0,81086.59,101179.99,20093.4,0.0,101818.11,101179.99,0.2,0.1973,0.0,38.03,0.2394,0.3803,0.55,60.94,-0.1297,-0.3514,0.2216,75.5705,71.2605,73.4155,73.4155,,-0.00527,-0.040184,-0.106324,126.9,0.006356,23,True,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,1179.99,0.0,-0.101959
ml_lightgbm,ML – LightGBM,NEE,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-82fcb495482c,S-NEE-lightgbm-20230728-04d82d,T-ml_lightgbm-930d0176642b,BUY,2026-05-17T18:43:33Z,2023-07-28,2023-07-28,73.75,73.27,73.75,74.38,72.48,72.85,6230700,274.0,0.0,274.0,101179.99,80972.49,0.0,20207.5,101179.99,100933.39,0.2,0.0,0.2002,55.41,0.1082,0.5541,0.55,44.93,-0.0021,-0.0577,0.0557,76.0289,71.0831,73.556,73.556,73.9074,0.006177,-0.050515,-0.067124,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,1179.99,0.0,-0.101959
ml_lightgbm,ML – LightGBM,DUK,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-8f228672e4c2,S-DUK-lightgbm-20230803-d1dfa1,T-ml_lightgbm-670e5ea954ca,BUY,2026-05-17T18:43:33Z,2023-08-03,2023-08-03,92.29,92.53,92.29,92.48,90.2,90.37,2880500,217.0,0.0,217.0,80972.49,60945.56,0.0,20026.93,100179.89,99763.25,0.2,0.0,0.2007,59.33,0.1866,0.5933,0.55,41.48,0.3309,0.634,-0.3031,96.2102,89.0838,92.647,92.647,91.272,-0.01007,0.028107,-0.017373,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,1179.99,0.0,-0.101959
ml_lightgbm,ML – LightGBM,DUK,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-be58ca1890bf,S-DUK-lightgbm-20230811-8ed9ec,T-ml_lightgbm-29414f2f6e13,SELL,2026-05-17T18:43:33Z,2023-08-11,2023-08-11,93.0,92.91,93.0,93.99,92.94,93.82,2428700,217.0,217.0,0.0,60945.56,81126.56,20181.0,0.0,100188.58,100010.64,0.2,0.2014,0.0,42.93,0.1414,0.4293,0.55,56.69,0.1548,0.1707,-0.0159,96.2309,89.2881,92.7595,92.7595,91.572,-0.010978,-0.027926,-0.021744,154.07,0.007693,8,True,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,1334.06,0.0,-0.101959
ml_lightgbm,ML – LightGBM,PG,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-dc9c9a325ae6,S-PG-lightgbm-20230817-b9b96e,T-ml_lightgbm-c3a85a02649c,BUY,2026-05-17T18:43:33Z,2023-08-17,2023-08-17,153.21,153.21,153.21,153.56,151.79,152.11,6419500,130.0,0.0,130.0,81126.56,61209.26,0.0,19917.3,99624.3,99481.3,0.2,0.0,0.2002,57.83,0.1566,0.5783,0.55,42.85,0.7966,1.3878,-0.5912,158.6023,151.7917,155.197,155.197,151.436,0.002827,0.002827,0.008941,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,1334.06,0.0,-0.101959
ml_lightgbm,ML – LightGBM,WMT,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-3c49cdabd994,S-WMT-lightgbm-20230817-1f5ee1,T-ml_lightgbm-046549d962e6,BUY,2026-05-17T18:43:33Z,2023-08-17,2023-08-17,53.6333,53.0867,53.6333,53.7133,51.6733,51.8967,53614200,371.0,0.0,371.0,61209.26,41311.29,0.0,19897.97,99624.3,98837.0,0.2,0.0,0.2013,61.52,0.2305,0.6152,0.55,39.15,0.2235,0.3879,-0.1644,53.914,52.3887,53.1513,53.1513,52.2788,0.014388,0.007708,0.057486,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,1334.06,0.0,-0.101959
ml_lightgbm,ML – LightGBM,DUK,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-d5d86b778f89,S-DUK-lightgbm-20230817-6e1752,T-ml_lightgbm-c3f8344cab69,BUY,2026-05-17T18:43:33Z,2023-08-17,2023-08-17,90.84,91.7,90.84,92.19,90.54,90.7,2578600,219.0,0.0,219.0,41311.29,21417.33,0.0,19893.96,99624.3,98806.34,0.2,0.0,0.2013,56.72,0.1344,0.5672,0.55,44.06,-0.1017,0.0805,-0.1822,96.2215,89.2065,92.714,92.714,91.7504,0.005513,-0.007828,0.049394,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,1334.06,0.0,-0.101959
ml_lightgbm,ML – LightGBM,JNJ,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-a27603e9b96d,S-JNJ-lightgbm-20230821-0859b3,T-ml_lightgbm-0a942cfd4316,BUY,2026-05-17T18:43:33Z,2023-08-21,2023-08-21,169.69,172.49,169.69,169.85,165.96,167.35,151319500,116.0,0.0,116.0,21417.33,1733.29,0.0,19684.04,98635.06,98363.62,0.2,0.0,0.2001,56.69,0.1339,0.5669,0.55,44.25,1.6662,2.2865,-0.6203,176.1102,167.6178,171.864,171.864,166.2898,-0.007947,-0.018285,-0.030774,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,1334.06,0.0,-0.101959
ml_lightgbm,ML – LightGBM,WMT,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-b882d73167bc,S-WMT-lightgbm-20230829-4308a0,T-ml_lightgbm-c3cf4763c5e2,SELL,2026-05-17T18:43:33Z,2023-08-29,2023-08-29,53.0,52.9067,53.0,53.41,52.9533,53.35,12702300,371.0,371.0,0.0,1733.29,21396.29,19663.0,0.0,98860.45,98730.6,0.2,0.1989,0.0,42.67,0.1466,0.4267,0.55,57.12,0.0719,0.1101,-0.0382,53.9486,52.001,52.9748,52.9748,52.4737,0.007185,0.008872,0.010434,-234.97,-0.011809,12,False,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,1099.09,-0.176132,-0.176132
ml_lightgbm,ML – LightGBM,PG,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-bb2a95f8c1cb,S-PG-lightgbm-20230911-c1825a,T-ml_lightgbm-23b1d3309717,SELL,2026-05-17T18:43:33Z,2023-09-11,2023-09-11,153.33,152.93,153.33,155.1,153.08,154.75,4288500,130.0,130.0,0.0,21396.29,41329.19,19932.9,0.0,98985.39,98800.79,0.2,0.2014,0.0,44.29,0.1141,0.4429,0.55,55.4,0.02,0.0435,-0.0235,155.5543,151.2217,153.388,153.388,153.1394,-0.017577,-0.004523,-0.073603,15.6,0.000783,25,True,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,1114.69,-0.164438,-0.176132
ml_lightgbm,ML – LightGBM,DUK,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-ebd20b9e706d,S-DUK-lightgbm-20230911-0bd146,T-ml_lightgbm-0a22b686485f,SELL,2026-05-17T18:43:33Z,2023-09-11,2023-09-11,90.85,91.02,90.85,92.47,90.73,91.78,3992900,219.0,219.0,0.0,41329.19,61225.34,19896.15,0.0,98985.39,98597.12,0.2,0.201,0.0,43.39,0.1322,0.4339,0.55,55.94,-0.5214,-0.7257,0.2043,93.0058,87.1232,90.0645,90.0645,91.3532,0.003705,0.034648,-0.038679,2.19,0.00011,25,True,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,1116.88,-0.162796,-0.176132
ml_lightgbm,ML – LightGBM,PG,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-7b82fd2c9dad,S-PG-lightgbm-20230912-07cf3d,T-ml_lightgbm-d9a257e64ece,BUY,2026-05-17T18:43:33Z,2023-09-12,2023-09-12,154.99,154.75,154.99,155.15,151.57,152.03,4537800,127.0,0.0,127.0,61225.34,41541.61,0.0,19683.73,98758.65,98382.72,0.2,0.0,0.2001,55.7,0.114,0.557,0.55,44.56,-0.105,0.0138,-0.1188,155.1407,151.2593,153.2,153.2,153.1452,0.006972,0.010327,-0.047688,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,1116.88,-0.162796,-0.176132
