Date,Open,High,Low,Close,Volume,Adj Close
2011-04-01,13.8125,13.982500076293944,13.800000190734863,13.982500076293944,8676000,9.089129447937012
2011-04-04,13.954999923706056,14.047499656677246,13.9375,14.047499656677246,8148400,9.131382942199709
2011-04-05,13.975000381469728,14.085000038146973,13.960000038146973,14.077500343322754,7602000,9.150882720947266
2011-04-06,14.092499732971191,14.15250015258789,14.024999618530272,14.142499923706056,6323600,9.19313621520996
2011-04-07,14.085000038146973,14.102499961853027,13.9399995803833,14.012499809265137,11005600,9.108631134033203
2011-04-08,14.017499923706056,14.077500343322754,13.8774995803833,14.0,6597200,9.100502014160156
2011-04-11,14.0024995803833,14.029999732971191,13.765000343322754,13.792499542236328,9895200,8.965621948242188
2011-04-12,13.7475004196167,13.850000381469728,13.704999923706056,13.779999732971191,7766400,8.95749568939209
2011-04-13,13.8149995803833,13.890000343322754,13.725000381469728,13.74250030517578,6659200,8.933121681213379
2011-04-14,13.710000038146973,13.84000015258789,13.647500038146973,13.789999961853027,4881600,8.963995933532715
2011-04-15,13.84000015258789,13.914999961853027,13.7524995803833,13.779999732971191,11047200,8.95749568939209
2011-04-18,13.670000076293944,13.74250030517578,13.56999969482422,13.732500076293944,7557600,8.926618576049805
2011-04-19,13.720000267028809,13.770000457763672,13.677499771118164,13.72249984741211,5361200,8.920120239257812
2011-04-20,13.829999923706056,13.9375,13.77750015258789,13.920000076293944,5227200,9.048502922058104
2011-04-21,13.9350004196167,13.952500343322754,13.827500343322754,13.8774995803833,4564800,9.02087688446045
2011-04-25,13.8725004196167,13.922499656677246,13.829999923706056,13.864999771118164,3613600,9.012752532958984
2011-04-26,13.887499809265137,14.022500038146973,13.887499809265137,14.010000228881836,5600000,9.10700798034668
2011-04-27,14.03499984741211,14.072500228881836,13.927499771118164,14.050000190734863,6113200,9.133007049560549
2011-04-28,14.0,14.25,14.0,14.207500457763672,7140400,9.235389709472656
2011-04-29,14.140000343322754,14.22249984741211,14.029999732971191,14.142499923706056,7054400,9.19313621520996
2011-05-02,14.192500114440918,14.237500190734863,14.085000038146973,14.149999618530272,7722000,9.198013305664062
2011-05-03,14.154999732971191,14.362500190734863,14.114999771118164,14.342499732971191,9061200,9.32314395904541
2011-05-04,14.322500228881836,14.414999961853027,14.21500015258789,14.357500076293944,7962000,9.33289623260498
2011-05-05,14.329999923706056,14.352499961853027,14.202500343322754,14.262499809265137,7164800,9.27113914489746
2011-05-06,14.362500190734863,14.475000381469728,14.260000228881836,14.34749984741211,5758000,9.32639217376709
2011-05-09,14.327500343322754,14.425000190734863,14.207500457763672,14.412500381469728,4968400,9.368643760681152
2011-05-10,14.449999809265137,14.642499923706056,14.43000030517578,14.587499618530272,5796400,9.482399940490724
2011-05-11,14.572500228881836,14.614999771118164,14.452500343322754,14.55500030517578,5010800,9.461275100708008
2011-05-12,14.5,14.734999656677246,14.487500190734863,14.720000267028809,6000000,9.56852912902832
2011-05-13,14.72249984741211,14.739999771118164,14.5600004196167,14.65999984741211,5672000,9.529525756835938
2011-05-16,14.607500076293944,14.744999885559082,14.494999885559082,14.517499923706056,7944000,9.436898231506348
2011-05-17,14.49250030517578,14.675000190734863,14.475000381469728,14.649999618530272,6322000,9.523026466369627
2011-05-18,14.654999732971191,14.654999732971191,14.550000190734863,14.625,6137200,9.506773948669434
2011-05-19,14.6899995803833,14.710000038146973,14.550000190734863,14.59749984741211,7034000,9.488903999328612
2011-05-20,14.6225004196167,14.6274995803833,14.420000076293944,14.44499969482422,9370400,9.389772415161133
2011-05-23,14.352499961853027,14.475000381469728,14.297499656677246,14.397500038146973,6980400,9.358893394470217
2011-05-24,14.397500038146973,14.43000030517578,14.31999969482422,14.345000267028809,5944400,9.324766159057615
2011-05-25,14.297499656677246,14.34000015258789,14.13249969482422,14.2524995803833,7880000,9.264636993408203
2011-05-26,14.202500343322754,14.300000190734863,14.1225004196167,14.274999618530272,5626000,9.27926540374756
2011-05-27,14.324999809265137,14.369999885559082,14.274999618530272,14.337499618530272,4581200,9.31989288330078
2011-05-31,14.407500267028809,14.489999771118164,14.404999732971191,14.487500190734863,7274400,9.417397499084473
2011-06-01,14.364999771118164,14.375,14.182499885559082,14.1899995803833,6678400,9.312397003173828
2011-06-02,14.1899995803833,14.1899995803833,13.979999542236328,14.052499771118164,5822800,9.222159385681152
2011-06-03,13.595000267028809,13.942500114440918,13.539999961853027,13.920000076293944,13460000,9.135204315185549
2011-06-06,13.857500076293944,13.949999809265137,13.782500267028809,13.852499961853027,7831600,9.09090518951416
2011-06-07,13.890000343322754,14.022500038146973,13.850000381469728,13.852499961853027,7749600,9.09090518951416
2011-06-08,13.842499732971191,13.927499771118164,13.817500114440918,13.875,5769600,9.105671882629396
2011-06-09,13.914999961853027,13.984999656677246,13.864999771118164,13.907500267028809,4399600,9.126999855041504
2011-06-10,13.899999618530272,14.005000114440918,13.835000038146973,13.8725004196167,10028800,9.10403537750244
2011-06-13,13.912500381469728,14.00749969482422,13.835000038146973,13.975000381469728,5240800,9.17130184173584
2011-06-14,14.072500228881836,14.09000015258789,13.922499656677246,13.97249984741211,5716400,9.16965675354004
2011-06-15,13.917499542236328,14.0600004196167,13.8125,13.86750030517578,6592400,9.100747108459473
2011-06-16,13.90250015258789,14.072500228881836,13.899999618530272,14.037500381469728,7690400,9.212316513061523
2011-06-17,14.135000228881836,14.25,14.125,14.157500267028809,7714000,9.291068077087402
2011-06-20,14.142499923706056,14.265000343322754,14.032500267028809,14.262499809265137,6325600,9.35997200012207
2011-06-21,14.302499771118164,14.3149995803833,14.175000190734863,14.24250030517578,5384800,9.346848487854004
2011-06-22,14.207500457763672,14.24250030517578,14.100000381469728,14.18000030517578,7025600,9.30583381652832
2011-06-23,14.077500343322754,14.137499809265137,13.952500343322754,14.095000267028809,5972400,9.250051498413086
2011-06-24,14.1274995803833,14.25,14.06999969482422,14.15250015258789,7324800,9.287786483764648
