Date,Open,High,Low,Close,Volume,Adj Close
2011-04-01,59.630001068115234,59.63999938964844,59.060001373291016,59.4900016784668,9908000,38.40851211547852
2011-04-04,59.5,60.18000030517578,59.459999084472656,60.150001525878906,9415100,38.83462524414063
2011-04-05,59.75,59.959999084472656,59.47999954223633,59.79999923706055,10557700,38.60865020751953
2011-04-06,59.70000076293945,59.900001525878906,59.59999847412109,59.65999984741211,10011200,38.51826477050781
2011-04-07,59.720001220703125,59.7599983215332,59.25,59.47999954223633,9232900,38.40205001831055
2011-04-08,59.72999954223633,59.77999877929688,59.310001373291016,59.459999084472656,7853200,38.389122009277344
2011-04-11,59.540000915527344,60.16999816894531,59.5,59.86000061035156,9845800,38.64738082885742
2011-04-12,59.65999984741211,60.08000183105469,59.65999984741211,59.93999862670898,9208000,38.69902801513672
2011-04-13,59.65999984741211,59.95000076293945,59.5099983215332,59.59999847412109,10509000,38.4795150756836
2011-04-14,59.54999923706055,60.119998931884766,59.4900016784668,60.02000045776367,10436200,38.75068664550781
2011-04-15,60.2400016784668,60.95000076293945,59.97999954223633,60.560001373291016,18608500,39.09933471679688
2011-04-18,60.45000076293945,61.18999862670898,60.09999847412109,60.459999084472656,20034800,39.03475570678711
2011-04-19,62.0,62.869998931884766,61.79999923706055,62.68999862670898,26083100,40.47452545166016
2011-04-20,63.209999084472656,64.54000091552734,63.18000030517578,64.38999938964844,26732100,41.57208251953125
2011-04-21,63.810001373291016,64.30000305175781,63.77000045776367,64.06999969482422,11688100,41.36549377441406
2011-04-25,63.650001525878906,64.19999694824219,63.5099983215332,64.11000061035156,7226900,41.39131164550781
2011-04-26,64.06999969482422,65.30000305175781,64.06999969482422,64.94999694824219,14500000,41.93365478515625
2011-04-27,63.45000076293945,65.5999984741211,63.400001525878906,65.56999969482422,23777500,42.33394241333008
2011-04-28,65.38999938964844,65.73999786376953,64.93000030517578,65.37999725341797,13091400,42.21126937866211
2011-04-29,65.58999633789062,65.97000122070312,65.4000015258789,65.72000122070312,12100000,42.43077087402344
2011-05-02,65.91999816894531,66.30999755859375,65.80999755859375,66.20999908447266,15456200,42.74713134765625
2011-05-03,66.11000061035156,66.45999908447266,66.01000213623047,66.26000213623047,13105500,42.779415130615234
2011-05-04,66.0,66.31999969482422,65.37000274658203,65.66999816894531,13408900,42.39849853515625
2011-05-05,65.44999694824219,65.61000061035156,64.80000305175781,65.01000213623047,14925200,41.97237777709961
2011-05-06,65.25,65.5,65.12000274658203,65.2699966430664,11904600,42.14024353027344
2011-05-09,65.11000061035156,65.76000213623047,65.06999969482422,65.62999725341797,9003100,42.37266540527344
2011-05-10,65.61000061035156,65.80000305175781,65.27999877929688,65.76000213623047,9693100,42.45661163330078
2011-05-11,66.31999969482422,66.73999786376953,65.80999755859375,66.56999969482422,19986100,42.97954559326172
2011-05-12,66.04000091552734,67.37000274658203,65.81999969482422,67.19000244140625,15622200,43.37985610961914
2011-05-13,67.08999633789062,67.25,65.94999694824219,66.62000274658203,11700900,43.011844635009766
2011-05-16,66.41000366210938,66.79000091552734,66.19000244140625,66.37000274658203,11513200,42.850433349609375
2011-05-17,66.2300033569336,66.4800033569336,65.86000061035156,66.4000015258789,10784100,42.86981201171875
2011-05-18,66.16999816894531,66.51000213623047,65.94000244140625,66.5,9028400,42.93436813354492
2011-05-19,66.52999877929688,66.52999877929688,65.8499984741211,66.38999938964844,9685100,42.86334228515625
2011-05-20,66.25,66.33000183105469,65.27999877929688,65.69000244140625,12367000,42.41140365600586
