Date,Open,High,Low,Close,Volume,Adj Close
2011-04-01,12.539643287658691,12.556785583496094,12.260713577270508,12.305713653564451,418661600,10.31455135345459
2011-04-04,12.296786308288574,12.307143211364746,12.08571434020996,12.185357093811035,460084800,10.213666915893556
2011-04-05,12.035357475280762,12.223214149475098,12.0,12.103214263916016,482731200,10.14481258392334
2011-04-06,12.186429023742676,12.282142639160156,12.040714263916016,12.072856903076172,402539200,10.119369506835938
2011-04-07,12.074999809265137,12.15821361541748,12.001070976257324,12.074286460876465,373447200,10.120567321777344
2011-04-08,12.140000343322754,12.14821434020996,11.926786422729492,11.966428756713867,377535200,10.03016185760498
2011-04-11,11.930713653564451,11.988213539123535,11.786429405212402,11.814286231994627,398946800,9.90263843536377
2011-04-12,11.803214073181152,11.91892910003662,11.79285717010498,11.871429443359377,425639200,9.95053482055664
2011-04-13,11.96500015258789,12.005000114440918,11.875714302062988,12.004643440246582,346220000,10.062192916870115
2011-04-14,11.95714282989502,12.0,11.859286308288574,11.872142791748049,301800800,9.95113468170166
2011-04-15,11.903571128845217,11.915714263916016,11.671428680419922,11.69499969482422,453605600,9.802655220031738
2011-04-18,11.646429061889648,11.865357398986816,11.434286117553713,11.85178565979004,609898800,9.934075355529783
2011-04-19,11.896429061889648,12.070713996887209,11.84678554534912,12.066429138183594,419378400,10.11398696899414
2011-04-20,12.268214225769045,12.348214149475098,12.196429252624512,12.228928565979004,700666400,10.250188827514648
2011-04-21,12.678570747375488,12.68321418762207,12.447142601013184,12.524999618530272,753810400,10.498353004455566
2011-04-25,12.5121431350708,12.633929252624512,12.510713577270508,12.607500076293944,266546000,10.56750774383545
2011-04-26,12.62928581237793,12.678214073181152,12.47678565979004,12.515000343322754,338800000,10.489970207214355
2011-04-27,12.579999923706056,12.583929061889648,12.396429061889648,12.505356788635254,356213200,10.481888771057127
2011-04-28,12.36392879486084,12.491070747375488,12.34000015258789,12.383929252624512,360959200,10.380108833312988
2011-04-29,12.385000228881836,12.641071319580078,12.381071090698242,12.504643440246582,1006345200,10.481292724609377
2011-05-02,12.490714073181152,12.516785621643066,12.339285850524902,12.367142677307127,442713600,10.366039276123049
2011-05-03,12.428214073181152,12.496070861816406,12.343570709228516,12.435713768005373,313348000,10.423514366149902
2011-05-04,12.437856674194336,12.565357208251951,12.38857078552246,12.48464298248291,389250400,10.464526176452637
2011-05-05,12.442856788635254,12.533928871154783,12.358928680419922,12.383929252624512,335969200,10.380108833312988
2011-05-06,12.48892879486084,12.5,12.364643096923828,12.380714416503906,280134400,10.377415657043455
2011-05-09,12.42357063293457,12.471428871154783,12.376070976257324,12.41428565979004,204747200,10.405552864074709
2011-05-10,12.460356712341309,12.48892879486084,12.380714416503906,12.48035717010498,282091600,10.460935592651367
2011-05-11,12.46500015258789,12.5,12.329999923706056,12.401070594787598,336000000,10.3944730758667
2011-05-12,12.36142921447754,12.397143363952637,12.223929405212402,12.3774995803833,322000000,10.37472438812256
2011-05-13,12.345000267028809,12.366070747375488,12.155357360839844,12.160714149475098,326116000,10.193010330200195
2011-05-16,12.114286422729492,12.186429023742676,11.878570556640623,11.903571128845217,449775200,9.97747802734375
2011-05-17,11.85714340209961,12.005000114440918,11.811785697937012,12.005000114440918,452334400,10.062494277954102
2011-05-18,12.016785621643066,12.180356979370115,12.0,12.138214111328123,334776400,10.174151420593262
2011-05-19,12.217143058776855,12.228928565979004,12.095356941223145,12.161786079406738,261170000,10.193909645080566
2011-05-20,12.127142906188965,12.176786422729492,11.96500015258789,11.972143173217772,337968400,10.034953117370604
2011-05-23,11.784643173217772,11.999285697937012,11.765000343322754,11.942856788635254,383600000,10.01040744781494
2011-05-24,11.98214340209961,11.996429443359377,11.833571434020996,11.86392879486084,321927200,9.944249153137209
2011-05-25,11.90821361541748,12.091428756713867,11.887499809265137,12.027856826782228,294224000,10.081647872924805
2011-05-26,11.998929023742676,12.03178596496582,11.943928718566896,11.964285850524902,222560800,10.02836799621582
2011-05-27,11.95714282989502,12.05821418762207,11.939642906188965,12.0503568649292,203599200,10.100509643554688
2011-05-31,12.182143211364746,12.422499656677246,12.178570747375488,12.422499656677246,417754400,10.41243839263916
2011-06-01,12.459643363952637,12.57607078552246,12.308929443359377,12.339642524719238,554682800,10.342987060546877
2011-06-02,12.375,12.427857398986816,12.296428680419922,12.360713958740234,338783200,10.360648155212402
2011-06-03,12.256428718566896,12.333213806152344,12.214642524719238,12.265713691711426,313250000,10.281021118164062
2011-06-06,12.346428871154783,12.39464282989502,12.064642906188965,12.072856903076172,461941200,10.119369506835938
2011-06-07,12.077500343322754,12.079285621643066,11.853570938110352,11.85857105255127,529785200,9.939763069152832
2011-06-08,11.849286079406738,11.95714282989502,11.808929443359377,11.865714073181152,333723600,9.94574737548828
2011-06-09,11.901785850524902,11.916786193847656,11.8125,11.838929176330566,275088800,9.92329216003418
2011-06-10,11.805356979370115,11.845000267028809,11.625356674194336,11.639286041259766,433955200,9.75595760345459
2011-06-13,11.685713768005373,11.725357055664062,11.60964298248291,11.66428565979004,329473200,9.776911735534668
2011-06-14,11.785714149475098,11.901785850524902,11.76107120513916,11.872857093811035,334569200,9.951730728149414
2011-06-15,11.776785850524902,11.796428680419922,11.602856636047363,11.66964340209961,399196000,9.781401634216309
2011-06-16,11.675000190734863,11.738571166992188,11.368928909301758,11.6128568649292,510591200,9.73379898071289
2011-06-17,11.749643325805664,11.758929252624512,11.40571403503418,11.437856674194336,615020000,9.587117195129396
2011-06-20,11.334285736083984,11.346428871154783,11.089285850524902,11.261428833007812,640645600,9.43923568725586
2011-06-21,11.3100004196167,11.635713577270508,11.257143020629885,11.617856979370115,493382400,9.737993240356444
2011-06-22,11.6128568649292,11.746429443359377,11.51357078552246,11.521785736083984,390583200,9.657466888427734
2011-06-23,11.390713691711426,11.846071243286133,11.36142921447754,11.82964324951172,559759200,9.915513038635254
2011-06-24,11.834643363952637,11.89821434020996,11.610357284545898,11.655357360839844,439807200,9.769429206848145
2011-06-27,11.6996431350708,11.925000190734863,11.6875,11.85857105255127,339813600,9.939763069152832
2011-06-28,11.916070938110352,12.024999618530272,11.908571243286133,11.973570823669434,294299600,10.036152839660645
2011-06-29,12.001428604125977,12.013214111328123,11.852856636047363,11.93000030517578,352545200,9.999629020690918
2011-06-30,11.953571319580078,12.004643440246582,11.8871431350708,11.988213539123535,322954800,10.048423767089844
2011-07-01,11.998213768005373,12.26785659790039,11.935713768005373,12.259285926818848,435313200,10.275633811950684
2011-07-05,12.25,12.493928909301758,12.23214340209961,12.479642868041992,355054000,10.460334777832031
2011-07-06,12.462499618530272,12.646429061889648,12.38249969482422,12.562856674194336,444626000,10.530081748962402
2011-07-07,12.666786193847656,12.785714149475098,12.64285659790039,12.757143020629885,399663600,10.692934036254885
2011-07-08,12.619285583496094,12.85714340209961,12.578571319580078,12.84678554534912,489633200,10.768070220947266
2011-07-11,12.726428985595703,12.848929405212402,12.600713729858398,12.64285659790039,442674400,10.597142219543455
2011-07-12,12.626070976257324,12.774286270141602,12.450714111328123,12.633929252624512,451609200,10.58966064453125
2011-07-13,12.797499656677246,12.85714340209961,12.727856636047363,12.786429405212402,391638800,10.717480659484863
2011-07-14,12.893214225769045,12.914643287658691,12.726428985595703,12.77750015258789,430533600,10.709997177124023
2011-07-15,12.89892864227295,13.035714149475098,12.827500343322754,13.032856941223145,484467200,10.924036026000977
2011-07-18,13.051071166992188,13.380356788635254,13.045714378356934,13.350000381469728,572653200,11.189863204956056
2011-07-19,13.5,13.52321434020996,13.332857131958008,13.458929061889648,819145600,11.281166076660156
2011-07-20,14.147143363952637,14.15250015258789,13.785714149475098,13.817856788635254,941340400,11.582013130187988
2011-07-21,13.819643020629885,13.930713653564451,13.71071434020996,13.831786155700684,526534400,11.593693733215332
2011-07-22,13.868571281433104,14.108928680419922,13.848214149475098,14.046428680419922,516728800,11.773603439331056
2011-07-25,13.941070556640623,14.285714149475098,13.914999961853027,14.23214340209961,589806000,11.929268836975098
2011-07-26,14.285714149475098,14.446429252624512,14.274286270141602,14.407500267028809,476582400,12.076250076293944
2011-07-27,14.306785583496094,14.380000114440918,14.005356788635254,14.021071434020996,659324400,11.752346992492676
2011-07-28,13.98642921447754,14.178214073181152,13.861785888671877,13.993571281433104,594034000,11.729299545288086
2011-07-29,13.84428596496582,14.112500190734863,13.714285850524902,13.945713996887209,632584400,11.68918228149414
2011-08-01,14.206428527832031,14.26785659790039,14.013214111328123,14.16964340209961,612836000,11.876877784729004
2011-08-02,14.201786041259766,14.21071434020996,13.869643211364746,13.889642715454102,639539600,11.642187118530272
2011-08-03,13.963570594787598,14.055356979370115,13.651429176330566,14.020357131958008,732508000,11.751751899719238
2011-08-04,13.907500267028809,13.975713729858398,13.47678565979004,13.477499961853027,871407600,11.296734809875488
2011-08-05,13.587142944335938,13.696429252624512,12.948928833007812,13.343570709228516,1204590800,11.184468269348145
2011-08-08,12.917499542236328,13.134642601013184,12.60785675048828,12.614643096923828,1143833600,10.573493957519531
2011-08-09,12.903571128845217,13.378929138183594,12.678570747375488,13.357500076293944,1082583600,11.19615077972412
2011-08-10,13.255356788635254,13.380356788635254,12.946429252624512,12.98892879486084,878656800,10.887212753295898
